"MajorGroup","MinorGroup","BroadGroup","DetailedOccupation","LEV1","LEV2","LEV3","LEV4"
"SOC-29-0000","SOC-29-2000","SOC-29-2040","SOC-29-2043","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Emergency Medical Technicians and Paramedics","Paramedics"
"SOC-29-0000","SOC-29-2000","SOC-29-2050","SOC-29-2053","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Health Practitioner Support Technologists and Technicians","Psychiatric Technicians"
"SOC-29-0000","SOC-29-2000","SOC-29-2050","SOC-29-2055","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Health Practitioner Support Technologists and Technicians","Surgical Technologists"
"SOC-29-0000","SOC-29-2000","SOC-29-2050","SOC-29-2052","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Health Practitioner Support Technologists and Technicians","Pharmacy Technicians"
"SOC-29-0000","SOC-29-2000","SOC-29-2050","SOC-29-2051","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Health Practitioner Support Technologists and Technicians","Dietetic Technicians"
"SOC-29-0000","SOC-29-2000","SOC-29-2050","SOC-29-2056","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Health Practitioner Support Technologists and Technicians","Veterinary Technologists and Technicians"
"SOC-29-0000","SOC-29-2000","SOC-29-2050","SOC-29-2057","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Health Practitioner Support Technologists and Technicians","Ophthalmic Medical Technicians"
"SOC-29-0000","SOC-29-2000","SOC-29-2060","SOC-29-2061","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Licensed Practical and Licensed Vocational Nurses","Licensed Practical and Licensed Vocational Nurses"
"SOC-29-0000","SOC-29-2000","SOC-29-2070","SOC-29-2072","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Medical Records Specialists","Medical Records Specialists"
"SOC-29-0000","SOC-29-2000","SOC-29-2080","SOC-29-2081","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Opticians, Dispensing","Opticians, Dispensing"
"SOC-29-0000","SOC-29-2000","SOC-29-2090","SOC-29-2091","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Miscellaneous Health Technologists and Technicians","Orthotists and Prosthetists"
"SOC-29-0000","SOC-29-2000","SOC-29-2090","SOC-29-2092","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Miscellaneous Health Technologists and Technicians","Hearing Aid Specialists"
"SOC-29-0000","SOC-29-2000","SOC-29-2090","SOC-29-2099","Healthcare Practitioners and Technical Occupations","Health Technologists and Technicians","Miscellaneous Health Technologists and Technicians","Health Technologists and Technicians, All Other"
"SOC-29-0000","SOC-29-9000","SOC-29-9020","SOC-29-9021","Healthcare Practitioners and Technical Occupations","Other Healthcare Practitioners and Technical Occupations","Health Information Technologists and Medical Registrars","Health Information Technologists and Medical Registrars"
"SOC-29-0000","SOC-29-9000","SOC-29-9090","SOC-29-9091","Healthcare Practitioners and Technical Occupations","Other Healthcare Practitioners and Technical Occupations","Miscellaneous Health Practitioners and Technical Workers","Athletic Trainers"
"SOC-29-0000","SOC-29-9000","SOC-29-9090","SOC-29-9093","Healthcare Practitioners and Technical Occupations","Other Healthcare Practitioners and Technical Occupations","Miscellaneous Health Practitioners and Technical Workers","Surgical Assistants"
"SOC-29-0000","SOC-29-9000","SOC-29-9090","SOC-29-9092","Healthcare Practitioners and Technical Occupations","Other Healthcare Practitioners and Technical Occupations","Miscellaneous Health Practitioners and Technical Workers","Genetic Counselors"
"SOC-29-0000","SOC-29-9000","SOC-29-9090","SOC-29-9099","Healthcare Practitioners and Technical Occupations","Other Healthcare Practitioners and Technical Occupations","Miscellaneous Health Practitioners and Technical Workers","Healthcare Practitioners and Technical Workers, All Other"
"SOC-31-0000","SOC-31-1100","SOC-31-1120","SOC-31-1121","Healthcare Support Occupations","Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides","Home Health and Personal Care Aides","Home Health Aides"
"SOC-31-0000","SOC-31-1100","SOC-31-1120","SOC-31-1122","Healthcare Support Occupations","Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides","Home Health and Personal Care Aides","Personal Care Aides"
"SOC-31-0000","SOC-31-1100","SOC-31-1130","SOC-31-1131","Healthcare Support Occupations","Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides","Nursing Assistants, Orderlies, and Psychiatric Aides","Nursing Assistants"
"SOC-31-0000","SOC-31-1100","SOC-31-1130","SOC-31-1132","Healthcare Support Occupations","Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides","Nursing Assistants, Orderlies, and Psychiatric Aides","Orderlies"
"SOC-31-0000","SOC-31-1100","SOC-31-1130","SOC-31-1133","Healthcare Support Occupations","Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides","Nursing Assistants, Orderlies, and Psychiatric Aides","Psychiatric Aides"
"SOC-31-0000","SOC-31-2000","SOC-31-2010","SOC-31-2012","Healthcare Support Occupations","Occupational Therapy and Physical Therapist Assistants and Aides","Occupational Therapy Assistants and Aides","Occupational Therapy Aides"
"SOC-31-0000","SOC-31-2000","SOC-31-2010","SOC-31-2011","Healthcare Support Occupations","Occupational Therapy and Physical Therapist Assistants and Aides","Occupational Therapy Assistants and Aides","Occupational Therapy Assistants"
"SOC-31-0000","SOC-31-2000","SOC-31-2020","SOC-31-2021","Healthcare Support Occupations","Occupational Therapy and Physical Therapist Assistants and Aides","Physical Therapist Assistants and Aides","Physical Therapist Assistants"
"SOC-31-0000","SOC-31-2000","SOC-31-2020","SOC-31-2022","Healthcare Support Occupations","Occupational Therapy and Physical Therapist Assistants and Aides","Physical Therapist Assistants and Aides","Physical Therapist Aides"
"SOC-31-0000","SOC-31-9000","SOC-31-9010","SOC-31-9011","Healthcare Support Occupations","Other Healthcare Support Occupations","Massage Therapists","Massage Therapists"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9095","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Pharmacy Aides"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9096","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Veterinary Assistants and Laboratory Animal Caretakers"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9097","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Phlebotomists"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9091","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Dental Assistants"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9092","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Medical Assistants"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9099","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Healthcare Support Workers, All Other"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9093","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Medical Equipment Preparers"
"SOC-31-0000","SOC-31-9000","SOC-31-9090","SOC-31-9094","Healthcare Support Occupations","Other Healthcare Support Occupations","Miscellaneous Healthcare Support Occupations","Medical Transcriptionists"
"SOC-33-0000","SOC-33-1000","SOC-33-1010","SOC-33-1012","Protective Service Occupations","Supervisors of Protective Service Workers","First-Line Supervisors of Law Enforcement Workers","First-Line Supervisors of Police and Detectives"
"SOC-33-0000","SOC-33-1000","SOC-33-1010","SOC-33-1011","Protective Service Occupations","Supervisors of Protective Service Workers","First-Line Supervisors of Law Enforcement Workers","First-Line Supervisors of Correctional Officers"
"SOC-33-0000","SOC-33-1000","SOC-33-1020","SOC-33-1021","Protective Service Occupations","Supervisors of Protective Service Workers","First-Line Supervisors of Firefighting and Prevention Workers","First-Line Supervisors of Firefighting and Prevention Workers"
"SOC-33-0000","SOC-33-1000","SOC-33-1090","SOC-33-1091","Protective Service Occupations","Supervisors of Protective Service Workers","Miscellaneous First-Line Supervisors, Protective Service Workers","First-Line Supervisors of Security Workers"
"SOC-33-0000","SOC-33-1000","SOC-33-1090","SOC-33-1099","Protective Service Occupations","Supervisors of Protective Service Workers","Miscellaneous First-Line Supervisors, Protective Service Workers","First-Line Supervisors of Protective Service Workers, All Other"
"SOC-33-0000","SOC-33-2000","SOC-33-2010","SOC-33-2011","Protective Service Occupations","Firefighting and Prevention Workers","Firefighters","Firefighters"
"SOC-33-0000","SOC-33-2000","SOC-33-2020","SOC-33-2022","Protective Service Occupations","Firefighting and Prevention Workers","Fire Inspectors","Forest Fire Inspectors and Prevention Specialists"
"SOC-33-0000","SOC-33-2000","SOC-33-2020","SOC-33-2021","Protective Service Occupations","Firefighting and Prevention Workers","Fire Inspectors","Fire Inspectors and Investigators"
"SOC-33-0000","SOC-33-3000","SOC-33-3010","SOC-33-3011","Protective Service Occupations","Law Enforcement Workers","Bailiffs, Correctional Officers, and Jailers","Bailiffs"
"SOC-33-0000","SOC-33-3000","SOC-33-3010","SOC-33-3012","Protective Service Occupations","Law Enforcement Workers","Bailiffs, Correctional Officers, and Jailers","Correctional Officers and Jailers"
"SOC-33-0000","SOC-33-3000","SOC-33-3020","SOC-33-3021","Protective Service Occupations","Law Enforcement Workers","Detectives and Criminal Investigators","Detectives and Criminal Investigators"
"SOC-33-0000","SOC-33-3000","SOC-33-3030","SOC-33-3031","Protective Service Occupations","Law Enforcement Workers","Fish and Game Wardens","Fish and Game Wardens"
"SOC-33-0000","SOC-33-3000","SOC-33-3040","SOC-33-3041","Protective Service Occupations","Law Enforcement Workers","Parking Enforcement Workers","Parking Enforcement Workers"
"SOC-33-0000","SOC-33-3000","SOC-33-3050","SOC-33-3052","Protective Service Occupations","Law Enforcement Workers","Police Officers","Transit and Railroad Police"
"SOC-33-0000","SOC-33-3000","SOC-33-3050","SOC-33-3051","Protective Service Occupations","Law Enforcement Workers","Police Officers","Police and Sheriff’s Patrol Officers"
"SOC-33-0000","SOC-33-9000","SOC-33-9010","SOC-33-9011","Protective Service Occupations","Other Protective Service Workers","Animal Control Workers","Animal Control Workers"
"SOC-33-0000","SOC-33-9000","SOC-33-9020","SOC-33-9021","Protective Service Occupations","Other Protective Service Workers","Private Detectives and Investigators","Private Detectives and Investigators"
"SOC-33-0000","SOC-33-9000","SOC-33-9030","SOC-33-9032","Protective Service Occupations","Other Protective Service Workers","Security Guards and Gambling Surveillance Officers","Security Guards"
"SOC-33-0000","SOC-33-9000","SOC-33-9030","SOC-33-9031","Protective Service Occupations","Other Protective Service Workers","Security Guards and Gambling Surveillance Officers","Gambling Surveillance Officers and Gambling Investigators"
"SOC-33-0000","SOC-33-9000","SOC-33-9090","SOC-33-9092","Protective Service Occupations","Other Protective Service Workers","Miscellaneous Protective Service Workers","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
"SOC-33-0000","SOC-33-9000","SOC-33-9090","SOC-33-9093","Protective Service Occupations","Other Protective Service Workers","Miscellaneous Protective Service Workers","Transportation Security Screeners"
"SOC-33-0000","SOC-33-9000","SOC-33-9090","SOC-33-9099","Protective Service Occupations","Other Protective Service Workers","Miscellaneous Protective Service Workers","Protective Service Workers, All Other"
"SOC-33-0000","SOC-33-9000","SOC-33-9090","SOC-33-9091","Protective Service Occupations","Other Protective Service Workers","Miscellaneous Protective Service Workers","Crossing Guards and Flaggers"
"SOC-33-0000","SOC-33-9000","SOC-33-9090","SOC-33-9094","Protective Service Occupations","Other Protective Service Workers","Miscellaneous Protective Service Workers","School Bus Monitors"
"SOC-35-0000","SOC-35-1000","SOC-35-1010","SOC-35-1011","Food Preparation and Serving Related Occupations","Supervisors of Food Preparation and Serving Workers","Supervisors of Food Preparation and Serving Workers","Chefs and Head Cooks"
"SOC-35-0000","SOC-35-1000","SOC-35-1010","SOC-35-1012","Food Preparation and Serving Related Occupations","Supervisors of Food Preparation and Serving Workers","Supervisors of Food Preparation and Serving Workers","First-Line Supervisors of Food Preparation and Serving Workers"
"SOC-35-0000","SOC-35-2000","SOC-35-2010","SOC-35-2013","Food Preparation and Serving Related Occupations","Cooks and Food Preparation Workers","Cooks","Cooks, Private Household"
"SOC-35-0000","SOC-35-2000","SOC-35-2010","SOC-35-2012","Food Preparation and Serving Related Occupations","Cooks and Food Preparation Workers","Cooks","Cooks, Institution and Cafeteria"
